employee_id,employee_name,team,role_level,week_start,total_hours_worked,overtime_hours_week,after_hours_min_week,meetings_count_week,tasks_completed_week,pto_days_week,days_worked_week,weekend_work_days,busy_period_share,workload_trend_4w,baseline_hours,baseline_after_hrs,baseline_pto,hours_vs_baseline,after_hrs_vs_baseline,pto_vs_baseline,burnout_score,burnout_category
ENG_0005,Employee_0005,Platform,Junior,2025-12-08,37.92,0.12,288,8,29,0.0,5,0,0.0,37.24,36.525,326.0,0.0,1.4,-38.0,0.0,0.9,Low
ENG_0005,Employee_0005,Platform,Junior,2025-12-15,37.02,0.43,320,10,24,0.0,5,0,0.0,39.1,36.525,326.0,0.0,0.49,-6.0,0.0,3.3,Low
ENG_0005,Employee_0005,Platform,Junior,2025-12-22,30.09,0.0,196,5,21,1.0,4,0,0.0,39.21,36.525,326.0,0.0,-6.43,-130.0,1.0,2.7,Low
ENG_0005,Employee_0005,Platform,Junior,2025-12-29,39.2,0.54,319,15,27,0.0,5,0,0.0,36.06,36.525,326.0,0.0,2.67,-7.0,0.0,0.9,Low
ENG_0005,Employee_0005,Platform,Junior,2026-01-05,29.84,0.16,250,4,17,1.0,4,0,0.0,34.04,36.525,326.0,0.0,-6.68,-76.0,1.0,0.3,Low
ENG_0005,Employee_0005,Platform,Junior,2026-01-12,28.44,0.0,215,4,22,1.0,4,0,0.0,31.89,36.525,326.0,0.0,-8.08,-111.0,1.0,0.0,Low
ENG_0005,Employee_0005,Platform,Junior,2026-01-19,50.42,3.92,531,17,33,0.0,6,1,1.0,36.97,36.525,326.0,0.0,13.9,205.0,0.0,24.4,Low
ENG_0005,Employee_0005,Platform,Junior,2026-01-26,22.44,0.23,164,2,16,2.0,3,0,0.0,32.79,36.525,326.0,0.0,-14.08,-162.0,2.0,0.4,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-06-30,17.84,1.84,43,12,12,2.0,2,0,0.0,17.84,43.125,223.5,0.0,-25.28,-180.5,2.0,3.2,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-07-07,36.98,4.98,153,18,15,1.0,4,0,0.0,27.41,43.125,223.5,0.0,-6.14,-70.5,1.0,8.7,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-07-14,54.93,14.93,331,16,36,0.0,5,0,1.0,36.58,43.125,223.5,0.0,11.8,107.5,0.0,35.1,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-07-21,41.89,1.95,255,10,25,0.0,5,0,0.0,37.91,43.125,223.5,0.0,-1.23,31.5,0.0,6.0,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-07-28,45.11,5.11,228,21,22,0.0,5,0,0.0,44.73,43.125,223.5,0.0,1.98,4.5,0.0,10.9,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-08-04,35.74,3.74,219,15,21,1.0,4,0,0.0,44.42,43.125,223.5,0.0,-7.38,-4.5,1.0,7.8,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-08-11,55.16,15.16,381,14,23,0.0,5,0,1.0,44.48,43.125,223.5,0.0,12.03,157.5,0.0,41.0,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-08-18,44.36,4.46,192,18,21,0.0,5,0,0.0,45.09,43.125,223.5,0.0,1.23,-31.5,0.0,9.8,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-08-25,42.72,2.72,180,15,30,0.0,5,0,0.0,44.5,43.125,223.5,0.0,-0.41,-43.5,0.0,6.1,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-09-01,55.22,15.22,365,18,19,0.0,5,0,1.0,49.36,43.125,223.5,0.0,12.1,141.5,0.0,44.7,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-09-08,40.74,1.48,169,11,30,0.0,5,0,0.0,45.76,43.125,223.5,0.0,-2.38,-54.5,0.0,5.2,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-09-15,55.23,15.23,384,13,34,0.0,5,0,1.0,48.48,43.125,223.5,0.0,12.11,160.5,0.0,45.4,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-09-22,34.980000000000004,2.98,146,15,17,1.0,4,0,0.0,46.54,43.125,223.5,0.0,-8.14,-77.5,1.0,8.6,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-09-29,44.65,4.65,157,16,23,0.0,5,0,0.0,43.9,43.125,223.5,0.0,1.52,-66.5,0.0,8.9,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-10-06,44.08,4.08,175,14,35,0.0,5,0,0.0,44.74,43.125,223.5,0.0,0.95,-48.5,0.0,8.8,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-10-13,25.54,1.65,142,6,11,2.0,3,0,0.0,37.31,43.125,223.5,0.0,-17.58,-81.5,2.0,2.9,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-10-20,36.69,4.69,136,16,12,1.0,4,0,0.0,37.74,43.125,223.5,0.0,-6.44,-87.5,1.0,8.2,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-10-27,55.43,15.43,384,12,25,0.0,5,0,1.0,40.44,43.125,223.5,0.0,12.3,160.5,0.0,40.4,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-11-03,55.26,15.26,355,19,26,0.0,5,0,1.0,43.23,43.125,223.5,0.0,12.13,131.5,0.0,37.8,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-11-10,55.79,15.79,357,20,25,0.0,5,0,1.0,50.79,43.125,223.5,0.0,12.66,133.5,0.0,46.4,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-11-17,44.57,12.57,271,12,20,1.0,4,0,1.0,52.76,43.125,223.5,0.0,1.45,47.5,1.0,35.6,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2025-11-24,45.47,5.47,190,12,37,0.0,5,0,0.0,50.27,43.125,223.5,0.0,2.34,-33.5,0.0,16.7,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-12-01,43.0,3.0,230,18,27,0.0,5,0,0.0,47.21,43.125,223.5,0.0,-0.12,6.5,0.0,9.9,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-12-08,45.48,5.48,246,20,17,0.0,5,0,0.0,44.63,43.125,223.5,0.0,2.35,22.5,0.0,13.0,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-12-15,44.59,4.59,258,16,26,0.0,5,0,0.0,44.64,43.125,223.5,0.0,1.46,34.5,0.0,12.4,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-12-22,41.76,2.13,138,16,32,0.0,5,0,0.0,43.71,43.125,223.5,0.0,-1.37,-85.5,0.0,4.3,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2025-12-29,53.16,13.16,356,16,23,0.0,5,0,1.0,46.25,43.125,223.5,0.0,10.03,132.5,0.0,37.2,Moderate
ENG_0006,Employee_0006,Security Engineering,Mid,2026-01-05,43.74,3.74,222,13,31,0.0,5,0,0.0,45.81,43.125,223.5,0.0,0.62,-1.5,0.0,9.2,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2026-01-12,44.32,4.32,249,11,17,0.0,5,0,0.0,45.74,43.125,223.5,0.0,1.2,25.5,0.0,12.3,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2026-01-19,36.02,4.02,158,11,15,1.0,4,0,0.0,44.31,43.125,223.5,0.0,-7.11,-65.5,1.0,8.2,Low
ENG_0006,Employee_0006,Security Engineering,Mid,2026-01-26,43.89,3.89,149,19,25,0.0,5,0,0.0,41.99,43.125,223.5,0.0,0.77,-74.5,0.0,6.8,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-06-30,38.120000000000005,6.12,181,22,16,0.0,4,0,0.0,38.12,39.0,158.0,0.5,-0.88,23.0,-0.5,22.6,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-07-07,39.41,7.41,143,23,25,1.0,4,0,0.0,38.76,39.0,158.0,0.5,0.41,-15.0,0.5,13.0,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-07-14,38.59,6.59,157,18,33,1.0,4,0,0.0,38.71,39.0,158.0,0.5,-0.41,-1.0,0.5,11.5,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-07-21,47.1,7.1,119,28,32,0.0,5,0,0.0,40.81,39.0,158.0,0.5,8.1,-39.0,-0.5,24.2,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-07-28,59.05,19.05,355,25,22,0.0,5,0,1.0,46.04,39.0,158.0,0.5,20.05,197.0,-0.5,66.8,High
ENG_0007,Employee_0007,Mobile,Staff,2025-08-04,60.9,20.9,389,38,25,0.0,5,0,1.0,51.41,39.0,158.0,0.5,21.9,231.0,-0.5,76.7,High
ENG_0007,Employee_0007,Mobile,Staff,2025-08-11,35.49,11.49,159,11,14,2.0,3,0,1.0,50.64,39.0,158.0,0.5,-3.51,1.0,1.5,31.8,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-08-18,28.01,4.01,124,14,11,2.0,3,0,0.0,45.86,39.0,158.0,0.5,-10.99,-34.0,1.5,13.9,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-08-25,59.58,19.58,405,22,26,0.0,5,0,1.0,46.0,39.0,158.0,0.5,20.58,247.0,-0.5,71.8,High
ENG_0007,Employee_0007,Mobile,Staff,2025-09-01,36.5,4.5,91,14,15,1.0,4,0,0.0,39.89,39.0,158.0,0.5,-2.5,-67.0,0.5,8.8,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-09-08,60.37,20.37,332,31,29,0.0,5,0,1.0,46.12,39.0,158.0,0.5,21.37,174.0,-0.5,66.6,High
ENG_0007,Employee_0007,Mobile,Staff,2025-09-15,48.65,8.65,168,23,27,0.0,5,0,0.0,51.28,39.0,158.0,0.5,9.65,10.0,-0.5,38.3,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2025-09-22,47.4,7.4,139,25,40,0.0,5,0,0.0,48.23,39.0,158.0,0.5,8.4,-19.0,-0.5,32.2,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-09-29,61.4,21.4,338,36,35,0.0,5,0,1.0,54.46,39.0,158.0,0.5,22.4,180.0,-0.5,75.5,High
ENG_0007,Employee_0007,Mobile,Staff,2025-10-06,40.25,8.25,162,20,32,1.0,4,0,0.0,49.42,39.0,158.0,0.5,1.25,4.0,0.5,25.2,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-10-13,47.93,7.93,187,29,24,0.0,5,0,0.0,49.24,39.0,158.0,0.5,8.93,29.0,-0.5,36.5,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2025-10-20,47.53,7.53,133,20,28,0.0,5,0,0.0,49.28,39.0,158.0,0.5,8.53,-25.0,-0.5,33.5,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-10-27,47.59,7.59,215,26,31,0.0,5,0,0.0,45.82,39.0,158.0,0.5,8.59,57.0,-0.5,34.9,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-11-03,51.25,11.25,185,21,23,0.0,5,0,0.0,48.58,39.0,158.0,0.5,12.25,27.0,-0.5,41.5,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2025-11-10,38.0,6.0,192,20,25,1.0,4,0,0.0,46.09,39.0,158.0,0.5,-1.0,34.0,0.5,20.4,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-11-17,41.18,9.18,160,26,24,1.0,4,0,0.0,44.5,39.0,158.0,0.5,2.18,2.0,0.5,21.7,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-11-24,48.76,8.76,206,24,27,0.0,5,0,0.0,44.8,39.0,158.0,0.5,9.76,48.0,-0.5,35.1,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2025-12-01,59.63,19.63,302,34,31,0.0,5,0,1.0,46.89,39.0,158.0,0.5,20.63,144.0,-0.5,64.2,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2025-12-08,38.17,6.17,139,23,21,1.0,4,0,0.0,46.94,39.0,158.0,0.5,-0.83,-19.0,0.5,18.7,Low
ENG_0007,Employee_0007,Mobile,Staff,2025-12-15,49.52,17.52,283,27,27,1.0,4,0,1.0,49.02,39.0,158.0,0.5,10.52,125.0,0.5,51.1,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2025-12-22,45.94,13.94,245,31,30,1.0,4,0,1.0,48.32,39.0,158.0,0.5,6.94,87.0,0.5,41.0,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2025-12-29,49.43,9.43,206,20,39,0.0,5,0,0.0,45.76,39.0,158.0,0.5,10.43,48.0,-0.5,37.3,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2026-01-05,49.19,9.19,253,40,14,0.0,5,0,0.0,48.52,39.0,158.0,0.5,10.19,95.0,-0.5,43.5,Moderate
ENG_0007,Employee_0007,Mobile,Staff,2026-01-12,46.96,6.96,154,22,36,0.0,5,0,0.0,47.88,39.0,158.0,0.5,7.96,-4.0,-0.5,31.1,Low
ENG_0007,Employee_0007,Mobile,Staff,2026-01-19,46.94,6.94,183,36,34,0.0,5,0,0.0,48.13,39.0,158.0,0.5,7.94,25.0,-0.5,33.4,Low
ENG_0007,Employee_0007,Mobile,Staff,2026-01-26,27.200000000000003,3.2,98,14,19,2.0,3,0,0.0,42.57,39.0,158.0,0.5,-11.8,-60.0,1.5,9.2,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-06-30,24.76,1.14,60,12,15,1.0,3,0,0.0,24.76,44.8,239.5,0.0,-20.04,-179.5,1.0,2.0,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-07-07,45.99,5.99,237,21,28,0.0,5,0,0.0,35.38,44.8,239.5,0.0,1.19,-2.5,0.0,10.5,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-07-14,37.39,5.39,160,14,19,1.0,4,0,0.0,36.05,44.8,239.5,0.0,-7.41,-79.5,1.0,9.4,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-07-21,43.61,3.61,242,12,20,0.0,5,0,0.0,37.94,44.8,239.5,0.0,-1.19,2.5,0.0,6.5,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-07-28,55.28,15.28,428,24,23,0.0,5,0,1.0,45.57,44.8,239.5,0.0,10.48,188.5,0.0,43.2,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-08-04,58.8,18.8,429,26,19,0.0,5,0,1.0,48.77,44.8,239.5,0.0,14.0,189.5,0.0,52.7,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-08-11,56.59,16.59,431,27,37,0.0,5,0,1.0,53.57,44.8,239.5,0.0,11.79,191.5,0.0,53.8,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-08-18,43.28,3.35,157,21,19,0.0,5,0,0.0,53.49,44.8,239.5,0.0,-1.52,-82.5,0.0,14.6,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-08-25,58.82,18.82,417,24,24,0.0,5,0,1.0,54.37,44.8,239.5,0.0,14.02,177.5,0.0,57.3,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-09-01,36.31,4.31,183,10,20,1.0,4,0,0.0,48.75,44.8,239.5,0.0,-8.49,-56.5,1.0,11.5,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-09-08,55.57,15.57,423,29,34,0.0,5,0,1.0,48.5,44.8,239.5,0.0,10.77,183.5,0.0,46.2,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-09-15,43.33,3.38,166,20,22,0.0,5,0,0.0,48.51,44.8,239.5,0.0,-1.47,-73.5,0.0,9.6,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-09-22,43.57,3.57,178,21,34,0.0,5,0,0.0,44.7,44.8,239.5,0.0,-1.23,-61.5,0.0,6.2,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-09-29,53.33,13.33,359,27,27,0.0,5,0,1.0,48.95,44.8,239.5,0.0,8.53,119.5,0.0,37.4,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-10-06,46.48,6.48,237,28,33,0.0,5,0,0.0,46.68,44.8,239.5,0.0,1.68,-2.5,0.0,13.2,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-10-13,46.12,6.12,149,31,31,0.0,5,0,0.0,47.38,44.8,239.5,0.0,1.32,-90.5,0.0,13.3,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-10-20,45.83,5.83,193,23,20,0.0,5,0,0.0,47.94,44.8,239.5,0.0,1.03,-46.5,0.0,13.3,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-10-27,34.8,2.82,154,16,25,1.0,4,0,0.0,43.31,44.8,239.5,0.0,-10.0,-85.5,1.0,4.9,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-11-03,43.7,3.7,212,15,27,0.0,5,0,0.0,42.61,44.8,239.5,0.0,-1.1,-27.5,0.0,6.5,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-11-10,45.11,5.11,230,16,16,0.0,5,0,0.0,42.36,44.8,239.5,0.0,0.31,-9.5,0.0,8.9,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-11-17,35.36,3.36,199,16,19,1.0,4,0,0.0,39.74,44.8,239.5,0.0,-9.44,-40.5,1.0,5.9,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-11-24,46.32,6.32,244,19,24,0.0,5,0,0.0,42.62,44.8,239.5,0.0,1.52,4.5,0.0,11.4,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-12-01,46.03,14.03,280,24,19,1.0,4,0,1.0,43.2,44.8,239.5,0.0,1.23,40.5,1.0,27.9,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-12-08,45.58,5.58,211,25,34,0.0,5,0,0.0,43.32,44.8,239.5,0.0,0.78,-28.5,0.0,9.8,Low
ENG_0008,Employee_0008,Mobile,Senior,2025-12-15,54.13,14.13,324,22,27,0.0,5,0,1.0,48.02,44.8,239.5,0.0,9.33,84.5,0.0,35.0,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-12-22,55.9,15.9,381,26,21,0.0,5,0,1.0,50.41,44.8,239.5,0.0,11.1,141.5,0.0,45.2,Moderate
ENG_0008,Employee_0008,Mobile,Senior,2025-12-29,45.58,5.58,216,17,37,0.0,5,0,0.0,50.3,44.8,239.5,0.0,0.78,-23.5,0.0,15.3,Low
ENG_0008,Employee_0008,Mobile,Senior,2026-01-05,46.12,6.12,269,23,23,0.0,5,0,0.0,50.43,44.8,239.5,0.0,1.32,29.5,0.0,18.8,Low
ENG_0008,Employee_0008,Mobile,Senior,2026-01-12,42.12,2.6,152,19,23,0.0,5,0,0.0,47.43,44.8,239.5,0.0,-2.68,-87.5,0.0,7.2,Low
ENG_0008,Employee_0008,Mobile,Senior,2026-01-19,46.48,6.48,256,21,27,0.0,5,0,0.0,45.08,44.8,239.5,0.0,1.68,16.5,0.0,13.0,Low
ENG_0008,Employee_0008,Mobile,Senior,2026-01-26,36.29,4.29,140,15,24,1.0,4,0,0.0,42.75,44.8,239.5,0.0,-8.51,-99.5,1.0,7.5,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-06-30,33.8,1.8,55,12,19,0.0,4,0,0.0,33.8,44.42,109.0,0.0,-10.62,-54.0,0.0,3.2,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-07-07,55.66,15.66,194,27,24,0.0,5,0,1.0,44.73,44.42,109.0,0.0,11.24,85.0,0.0,34.8,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-07-14,44.33,4.33,144,9,28,0.0,5,0,0.0,44.6,44.42,109.0,0.0,-0.09,35.0,0.0,10.7,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-07-21,55.68,15.68,282,23,25,0.0,5,0,1.0,47.37,44.42,109.0,0.0,11.26,173.0,0.0,44.8,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-07-28,44.45,4.45,61,9,28,0.0,5,0,0.0,50.03,44.42,109.0,0.0,0.03,-48.0,0.0,13.4,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-08-04,44.39,4.39,109,21,23,0.0,5,0,0.0,47.21,44.42,109.0,0.0,-0.03,0.0,0.0,10.5,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-08-11,43.5,3.5,109,17,20,0.0,5,0,0.0,47.0,44.42,109.0,0.0,-0.92,0.0,0.0,8.7,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-08-18,45.27,5.27,75,14,31,0.0,5,0,0.0,44.4,44.42,109.0,0.0,0.85,-34.0,0.0,9.2,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-08-25,59.31,19.31,246,11,30,0.0,5,0,1.0,48.12,44.42,109.0,0.0,14.89,137.0,0.0,48.9,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-09-01,44.23,4.23,142,10,20,0.0,5,0,0.0,48.08,44.42,109.0,0.0,-0.19,33.0,0.0,13.8,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-09-08,47.42,7.42,152,15,32,0.0,5,0,0.0,49.06,44.42,109.0,0.0,3.0,43.0,0.0,21.2,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-09-15,45.45,5.45,115,20,28,0.0,5,0,0.0,49.1,44.42,109.0,0.0,1.03,6.0,0.0,14.7,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-09-22,56.66,16.66,310,25,23,0.0,5,0,1.0,48.44,44.42,109.0,0.0,12.24,201.0,0.0,49.9,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-09-29,46.84,6.84,169,17,22,0.0,5,0,0.0,49.09,44.42,109.0,0.0,2.42,60.0,0.0,21.6,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-10-06,57.28,17.28,306,18,13,0.0,5,0,1.0,51.56,44.42,109.0,0.0,12.86,197.0,0.0,53.8,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-10-13,45.15,5.15,91,19,31,0.0,5,0,0.0,51.48,44.42,109.0,0.0,0.73,-18.0,0.0,16.1,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-10-20,46.44,6.44,36,16,27,0.0,5,0,0.0,48.93,44.42,109.0,0.0,2.02,-73.0,0.0,15.8,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-10-27,56.74,16.74,262,13,16,0.0,5,0,1.0,51.4,44.42,109.0,0.0,12.32,153.0,0.0,49.0,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-11-03,35.95,3.95,100,13,20,1.0,4,0,0.0,46.07,44.42,109.0,0.0,-8.47,-9.0,1.0,8.6,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-11-10,56.48,16.48,260,18,22,0.0,5,0,1.0,48.9,44.42,109.0,0.0,12.06,151.0,0.0,45.9,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-11-17,43.63,3.63,76,22,35,0.0,5,0,0.0,48.2,44.42,109.0,0.0,-0.79,-33.0,0.0,10.1,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-11-24,45.93,5.93,166,9,26,0.0,5,0,0.0,45.5,44.42,109.0,0.0,1.51,57.0,0.0,16.2,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-12-01,44.2,4.3,139,13,22,0.0,5,0,0.0,47.56,44.42,109.0,0.0,-0.22,30.0,0.0,13.2,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-12-08,56.26,16.26,201,18,28,0.0,5,0,1.0,47.5,44.42,109.0,0.0,11.84,92.0,0.0,39.2,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-12-15,45.53,5.53,94,18,19,0.0,5,0,0.0,47.98,44.42,109.0,0.0,1.11,-15.0,0.0,13.2,Low
ENG_0009,Employee_0009,QA Automation,Mid,2025-12-22,55.89,15.89,244,24,23,0.0,5,0,1.0,50.47,44.42,109.0,0.0,11.47,135.0,0.0,45.1,Moderate
ENG_0009,Employee_0009,QA Automation,Mid,2025-12-29,44.38,4.86,67,18,17,0.0,5,0,0.0,50.52,44.42,109.0,0.0,-0.04,-42.0,0.0,14.6,Low
ENG_0009,Employee_0009,QA Automation,Mid,2026-01-05,44.79,4.79,70,16,20,0.0,5,0,0.0,47.65,44.42,109.0,0.0,0.37,-39.0,0.0,11.6,Low
ENG_0009,Employee_0009,QA Automation,Mid,2026-01-12,45.47,5.47,90,15,27,0.0,5,0,0.0,47.63,44.42,109.0,0.0,1.05,-19.0,0.0,12.8,Low
ENG_0009,Employee_0009,QA Automation,Mid,2026-01-19,46.31,6.31,160,13,24,0.0,5,0,0.0,45.24,44.42,109.0,0.0,1.89,51.0,0.0,16.1,Low
ENG_0009,Employee_0009,QA Automation,Mid,2026-01-26,46.78,6.78,157,19,27,0.0,5,0,0.0,45.84,44.42,109.0,0.0,2.36,48.0,0.0,17.3,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-06-30,41.52,9.52,255,11,21,0.0,4,0,1.0,41.52,42.12,218.0,0.0,-0.6,37.0,0.0,19.7,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-07-07,51.82,11.82,353,16,30,0.0,5,0,1.0,46.67,42.12,218.0,0.0,9.7,135.0,0.0,36.5,Moderate
ENG_0010,Employee_0010,Frontend,Junior,2025-07-14,52.92,12.92,320,7,21,0.0,5,0,1.0,48.75,42.12,218.0,0.0,10.8,102.0,0.0,37.7,Moderate
ENG_0010,Employee_0010,Frontend,Junior,2025-07-21,41.69,2.3,221,8,29,0.0,5,0,0.0,46.99,42.12,218.0,0.0,-0.43,3.0,0.0,9.1,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-07-28,42.88,3.34,215,8,24,0.0,5,0,0.0,47.33,42.12,218.0,0.0,0.76,-3.0,0.0,11.1,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-08-04,41.68,1.91,139,15,14,0.0,5,0,0.0,44.79,42.12,218.0,0.0,-0.44,-79.0,0.0,6.0,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-08-11,41.36,1.36,185,12,29,0.0,5,0,0.0,41.9,42.12,218.0,0.0,-0.76,-33.0,0.0,2.4,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-08-18,42.55,3.19,137,5,38,0.0,5,0,0.0,42.12,42.12,218.0,0.0,0.43,-81.0,0.0,5.6,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-08-25,25.4,1.76,132,8,21,2.0,3,0,0.0,37.75,42.12,218.0,0.0,-16.72,-86.0,2.0,3.1,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-09-01,44.370000000000005,4.37,200,11,27,0.0,5,0,0.0,38.42,42.12,218.0,0.0,2.25,-18.0,0.0,7.6,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-09-08,40.47,0.77,151,7,34,0.0,5,0,0.0,38.2,42.12,218.0,0.0,-1.65,-67.0,0.0,1.3,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-09-15,32.66,1.07,122,9,23,1.0,4,0,0.0,35.72,42.12,218.0,0.0,-9.46,-96.0,1.0,1.9,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-09-22,43.06,3.06,218,16,27,0.0,5,0,0.0,40.14,42.12,218.0,0.0,0.94,0.0,0.0,5.4,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-09-29,52.0,12.0,454,20,24,0.0,5,0,1.0,42.05,42.12,218.0,0.0,9.88,236.0,0.0,40.7,Moderate
ENG_0010,Employee_0010,Frontend,Junior,2025-10-06,43.65,3.91,191,8,22,0.0,5,0,0.0,42.84,42.12,218.0,0.0,1.53,-27.0,0.0,7.6,Low
ENG_0010,Employee_0010,Frontend,Junior,2025-10-13,41.54,1.54,181,9,18,0.0,5,0,0.0,45.06,42.12,218.0,0.0,-0.58,-37.0,0.0,5.6,Low
